0.026358776,0.097050919,4.6,1026.87784,0.180057905,0.50987304,1.44671144,1.59641368,0.924614694,0.673626415,0.002476601,0.002525506,0.002106609,0.002472025,0.002504576,0.002199942,15.19520259,52.17151946,3.162936814,2.396829799
0.026358776,0.097050919,4.6,1026.87784,0.180057905,0.50987304,1.44671144,1.65033779,0.956059306,0.673626415,0.002469502,0.002537869,0.002106609,0.002474017,0.002499255,0.002189183,16.58533466,62.57595488,3.263974353,2.473394649
0.026358776,0.097050919,4.6,1026.87784,0.180057905,0.50987304,1.44671144,1.65033779,0.982987528,0.677517672,0.002469502,0.002541791,0.002100357,0.002475925,0.002493733,0.002156104,16.58533466,62.57595488,3.361887681,2.56593418
0.026358776,0.097071255,4.6,1023.27913,0.180057905,0.500185395,1.44671144,1.69373201,0.981773035,0.670905829,0.002467148,0.00254862,0.002050082,0.002492838,0.002490963,0.002106492,17.83344275,72.69091593,3.34287211,2.52047231
0.026358776,0.097071255,4.6,1023.27913,0.186916904,0.522586133,1.45439136,1.69373201,0.997226547,0.670905829,0.002467148,0.002551213,0.002034714,0.002491292,0.002503491,0.002106492,17.97092943,73.25132554,3.394932446,2.559724973
0.026324668,0.096717664,4.6,1032.13662,0.181302045,0.522586133,1.45439136,1.69373201,1.03469186,0.670905829,0.00245948,0.002548764,0.002034714,0.002499333,0.002499874,0.002098515,17.97092943,73.25132554,3.524537337,2.657444996
0.026324668,0.096686916,4.6,1032.13662,0.183519189,0.51391098,1.45344758,1.69373201,1.03469186,0.670905829,0.00245948,0.002547848,0.002023904,0.00249724,0.002495588,0.002066125,17.95397683,73.18222502,3.524537337,2.657444996
0.026291391,0.096494257,4.6,1032.13662,0.181287674,0.501558574,1.47451649,1.71634854,1.06240355,0.670905829,0.00245948,0.002543679,0.001983358,0.002504059,0.002490258,0.002066125,19.05715545,80.91299326,3.623574124,2.732117155
0.026291631,0.096494257,4.6,1027.39004,0.181287674,0.501558574,1.47451649,1.71634854,1.06240355,0.693555214,0.00245948,0.002531602,0.001981368,0.0025011,0.002495547,0.002066125,19.05715545,80.91299326,3.680000792,2.89230681
0.026291631,0.096494257,4.6,1027.39004,0.181287674,0.501558574,1.47451649,1.76233427,1.06240355,0.693555214,0.002451659,0.002542861,0.001975679,0.002514928,0.002484718,0.002066125,20.644058,95.33793094,3.680000792,2.89230681
0.026291631,0.096277871,4.6,1027.39004,0.18812508,0.516443872,1.47451649,1.76233427,1.08068468,0.693555214,0.002451659,0.002553651,0.001950607,0.002509593,0.002475199,0.002066125,20.644058,95.33793094,3.747894057,2.94566771
0.026291631,0.095747561,4.6,1027.39004,0.191919279,0.507241597,1.47451649,1.76233427,1.08068468,0.69548443,0.002444151,0.002566209,0.001953331,0.002515262,0.002461872,0.002043349,20.644058,95.33793094,3.752919146,2.95996297
0.026291631,0.095356508,4.6,1032.82092,0.186725579,0.524371587,1.47451649,1.78976091,1.08068468,0.69548443,0.002444151,0.002557418,0.001933772,0.002519776,0.002469773,0.002043349,21.67454537,105.3218901,3.752919146,2.95996297
0.026266124,0.095417941,4.6,1032.82092,0.189784941,0.524371587,1.47451649,1.78976091,1.08068468,0.69548443,0.002437247,0.00255547,0.001933772,0.002523712,0.002461886,0.002043349,21.67454537,105.3218901,3.752919146,2.95996297
0.026266124,0.095037361,4.6,1032.82092,0.194110222,0.524371587,1.47451649,1.81238883,1.08310579,0.688400939,0.002437247,0.002562534,0.001899662,0.002526202,0.002466472,0.001996688,22.57612937,114.4553991,3.743622466,2.914836699
0.026266124,0.095037361,4.6,1032.82092,0.189904482,0.506877401,1.47451649,1.81695737,1.10020294,0.692453336,0.002429374,0.002563028,0.001890678,0.002540995,0.002476547,0.001948089,22.76407265,116.4062031,3.818847789,2.995430387
0.026233724,0.095037361,4.6,1031.54152,0.184074749,0.511601572,1.47451649,1.83845733,1.10020294,0.693035232,0.00242776,0.002560875,0.001890678,0.002540556,0.002485601,0.00192413,23.67640937,126.1056747,3.820387497,2.99980902
0.026233724,0.095037361,4.6,1031.54152,0.184074749,0.509742885,1.48565056,1.83845733,1.10020294,0.737514461,0.002423936,0.002550826,0.001890678,0.002534786,0.00248607,0.001913991,23.94149718,127.5175897,3.943886783,3.352906591
0.026233724,0.095037361,4.6,1031.54152,0.185885552,0.514097383,1.49600797,1.83845733,1.12941876,0.757210603,0.002423936,0.00255916,0.001890678,0.002523859,0.002493076,0.001871057,24.1907577,128.8452051,4.121028255,3.626112486
